SampleNumber,ResultRelativePath,PredictedIndex,TargetIndexes,SolveTime,SolveStatus,IsInfeasible,ObjectiveValue,ObjectiveBound,TighteningApproach,TotalTime
141,run_results\2020-04-17T15.26.32.493.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",5.017000198364258,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.6155268
142,run_results\2020-04-17T15.26.34.570.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0089263916015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0657981
143,run_results\2020-04-17T15.26.38.078.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",1.0296440124511719,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.4947494
144,run_results\2020-04-17T15.26.40.035.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.007928848266601562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9438828
145,run_results\2020-04-17T15.26.42.252.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.11110305786132812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2043628
146,run_results\2020-04-17T15.26.44.479.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.009428024291992188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2151849
147,run_results\2020-04-17T15.26.47.045.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.1581878662109375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.553580799
148,run_results\2020-04-17T15.26.48.949.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.012399673461914062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8894055
149,run_results\2020-04-17T15.26.51.139.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.011905670166015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.173613201
150,run_results\2020-04-17T15.28.53.958.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",120.01861381530762,UserLimit,false,NaN,0.0802734512941706,lp,122.8062386
151,run_results\2020-04-17T15.28.56.366.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.04661750793457031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.39497
152,run_results\2020-04-17T15.28.59.245.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.40122032165527344,UserObjLimit,false,0.09400209456165423,0.0,lp,2.8663358
153,run_results\2020-04-17T15.29.01.717.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.13096237182617188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.459121801
154,run_results\2020-04-17T15.29.05.709.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",1.1353206634521484,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.9795343
155,run_results\2020-04-17T15.29.07.821.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.08482933044433594,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.099510199
156,run_results\2020-04-17T15.29.10.142.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.1463184356689453,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3049778
157,run_results\2020-04-17T15.29.12.310.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.10465812683105469,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1546844
158,run_results\2020-04-17T15.29.14.323.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.010911941528320312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0015155
159,run_results\2020-04-17T15.29.17.462.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.974639892578125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.125614
160,run_results\2020-04-17T15.29.25.963.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",6.1826019287109375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.4891559
161,run_results\2020-04-17T15.29.28.136.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.10759925842285156,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.159455399
162,run_results\2020-04-17T15.29.30.893.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.13735198974609375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.744461201
163,run_results\2020-04-17T15.29.33.268.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.013391494750976562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3610124
164,run_results\2020-04-17T15.29.35.304.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.010416030883789062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0240246
165,run_results\2020-04-17T15.29.37.996.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.42755126953125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.6786612
166,run_results\2020-04-17T15.29.40.792.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.13440704345703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.783261801
167,run_results\2020-04-17T15.29.45.020.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",1.5068359375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,4.216333099
168,run_results\2020-04-17T15.31.47.669.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",120.00918388366699,UserLimit,false,NaN,0.04799583457170574,lp,122.636637401
169,run_results\2020-04-17T15.31.49.640.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.008440017700195312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9561846
170,run_results\2020-04-17T15.31.52.775.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.5624618530273438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.1225266
171,run_results\2020-04-17T15.31.55.361.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.11508369445800781,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.5728669
172,run_results\2020-04-17T15.31.57.313.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.04165458679199219,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.937219901
173,run_results\2020-04-17T15.31.59.565.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.14284706115722656,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.234308699
174,run_results\2020-04-17T15.33.21.096.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",78.17950248718262,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,81.514692701
175,run_results\2020-04-17T15.33.23.811.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.14483070373535156,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.702796701
176,run_results\2020-04-17T15.33.29.703.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",3.657459259033203,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,5.877585299
177,run_results\2020-04-17T15.33.31.902.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00942230224609375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.187240699
178,run_results\2020-04-17T15.33.34.498.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.14188385009765625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.5835549
179,run_results\2020-04-17T15.33.36.494.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00797271728515625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9814684
180,run_results\2020-04-17T15.33.38.990.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.4309844970703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.482144201
181,run_results\2020-04-17T15.33.40.875.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0089263916015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8735056
182,run_results\2020-04-17T15.33.43.456.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.16562652587890625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.5684559
183,run_results\2020-04-17T15.33.45.648.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.131439208984375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1778818
184,run_results\2020-04-17T15.33.47.569.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.0103759765625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9082954
185,run_results\2020-04-17T15.35.21.036.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",90.6469612121582,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,93.4540481
186,run_results\2020-04-17T15.35.25.331.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.7980079650878906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,4.2810439
187,run_results\2020-04-17T15.35.27.426.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.010419845581054688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0823522
188,run_results\2020-04-17T15.35.29.958.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.36600494384765625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.5191395
189,run_results\2020-04-17T15.35.32.035.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.011882781982421875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0622906
190,run_results\2020-04-17T15.35.34.159.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00986480712890625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.112184501
191,run_results\2020-04-17T15.35.36.847.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.08179855346679688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.6739103
192,run_results\2020-04-17T15.35.39.150.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.009424209594726562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.289867601
193,run_results\2020-04-17T15.35.41.361.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.009935379028320312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1973936
194,run_results\2020-04-17T15.37.44.145.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",120.02059745788574,UserLimit,false,NaN,0.08988260175236856,lp,122.7718963
195,run_results\2020-04-17T15.37.46.625.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.04364967346191406,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.4666647
196,run_results\2020-04-17T15.37.58.860.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",9.978036880493164,UserObjLimit,false,0.09580090081964744,0.01641891563554853,lp,12.2220681
197,run_results\2020-04-17T15.38.01.009.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.008436203002929688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1351383
198,run_results\2020-04-17T15.38.02.973.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.00942230224609375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9508777
199,run_results\2020-04-17T15.38.05.124.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.03466987609863281,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1385738
200,run_results\2020-04-17T15.38.07.752.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.5941600799560547,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.616174399
201,run_results\2020-04-17T15.38.11.754.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",1.675985336303711,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.9896175
202,run_results\2020-04-17T15.38.14.121.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.11755180358886719,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.354293701
203,run_results\2020-04-17T15.38.15.985.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0069446563720703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8509306
204,run_results\2020-04-17T15.38.18.049.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.008924484252929688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0511018
205,run_results\2020-04-17T15.38.20.100.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.007974624633789062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0377885
206,run_results\2020-04-17T15.38.22.456.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.040637969970703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.342554999
207,run_results\2020-04-17T15.38.24.582.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.127471923828125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1135905
208,run_results\2020-04-17T15.39.33.998.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",66.93423271179199,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,69.403716099
209,run_results\2020-04-17T15.39.36.215.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.012395858764648438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2037872
210,run_results\2020-04-17T15.39.38.248.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.10862541198730469,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0198064
211,run_results\2020-04-17T15.39.40.670.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.10564231872558594,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.404400301
212,run_results\2020-04-17T15.39.57.482.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",14.108724594116211,UserObjLimit,false,0.09989639129084954,0.006261934574598904,lp,16.799398001
213,run_results\2020-04-17T15.39.59.622.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.10660934448242188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1272942
214,run_results\2020-04-17T15.40.01.842.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.10610389709472656,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.203266999
215,run_results\2020-04-17T15.40.03.969.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.11454200744628906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1133266
216,run_results\2020-04-17T15.40.06.074.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.025297164916992188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0890861
217,run_results\2020-04-17T15.40.08.423.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.01239776611328125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.337343899
218,run_results\2020-04-17T15.40.22.112.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",11.631202697753906,UserObjLimit,false,0.09638736594441528,0.0174887124748229,lp,13.676582
219,run_results\2020-04-17T15.40.24.308.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.1095733642578125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.181685899
220,run_results\2020-04-17T15.40.27.677.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.7796764373779297,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.3560785
221,run_results\2020-04-17T15.40.29.803.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.09276390075683594,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1141117
222,run_results\2020-04-17T15.40.33.321.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",1.1923351287841797,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.504306
223,run_results\2020-04-17T15.40.43.789.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",8.215703964233398,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,10.456426999
224,run_results\2020-04-17T15.40.45.791.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.009883880615234375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9895087
225,run_results\2020-04-17T15.40.47.769.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00739288330078125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.963889
226,run_results\2020-04-17T15.40.50.019.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.10708808898925781,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2370414
227,run_results\2020-04-17T15.40.52.409.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.15123939514160156,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3737777
228,run_results\2020-04-17T15.40.57.966.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",3.305805206298828,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,5.545139399
229,run_results\2020-04-17T15.40.59.845.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0069370269775390625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.866869999
230,run_results\2020-04-17T15.41.01.984.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.008928298950195312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1265708
231,run_results\2020-04-17T15.41.04.205.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.12445449829101562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.207097601
232,run_results\2020-04-17T15.41.07.404.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.4989356994628906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.1861812
233,run_results\2020-04-17T15.43.09.675.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",120.01418685913086,UserLimit,false,NaN,0.09989639129084955,lp,122.2581901
234,run_results\2020-04-17T15.43.33.386.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",21.28679084777832,UserObjLimit,false,0.09966820594917046,0.03248864748086914,lp,23.6962808
235,run_results\2020-04-17T15.43.35.451.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.028270721435546875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0489849
236,run_results\2020-04-17T15.43.49.068.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",11.145570755004883,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,13.603568799
237,run_results\2020-04-17T15.43.50.959.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.007976531982421875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.878713501
238,run_results\2020-04-17T15.43.53.250.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.10762786865234375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2778058
239,run_results\2020-04-17T15.43.55.482.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.047119140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.219686699
240,run_results\2020-04-17T15.43.57.524.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.008930206298828125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0276797
241,run_results\2020-04-17T15.43.59.558.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.014438629150390625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.021232399
242,run_results\2020-04-17T15.44.02.340.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.26287841796875,UserObjLimit,false,0.038201556736649,0.0,lp,2.768022999
243,run_results\2020-04-17T15.44.04.357.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.11849021911621094,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0040595
244,run_results\2020-04-17T15.44.06.722.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.11855888366699219,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3524571
245,run_results\2020-04-17T15.44.09.740.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.9662113189697266,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.006317601
246,run_results\2020-04-17T15.44.13.172.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.5267505645751953,UserObjLimit,false,0.09096031510209311,0.0,lp,3.4192163
247,run_results\2020-04-17T15.44.15.231.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.011945724487304688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0460049
248,run_results\2020-04-17T15.44.17.420.mat,3,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.1775226593017578,Optimal,false,0.0,0.0,lp,2.175484601
249,run_results\2020-04-17T15.44.19.456.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.010416030883789062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.018732
250,run_results\2020-04-17T15.44.22.000.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.3585662841796875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.530920499
251,run_results\2020-04-17T15.44.24.940.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.9865360260009766,UserObjLimit,false,0.08839285704559058,0.04941811841455384,lp,2.928383999
252,run_results\2020-04-17T15.44.27.387.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.09320640563964844,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.4199334
253,run_results\2020-04-17T15.44.29.442.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.11159896850585938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.042674201
254,run_results\2020-04-17T15.44.32.613.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.5222873687744141,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.1581457
255,run_results\2020-04-17T15.44.34.569.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.007944107055664062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9424161
256,run_results\2020-04-17T15.44.36.489.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.007936477661132812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.907738599
257,run_results\2020-04-17T15.44.39.019.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.4101581573486328,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.5164226
258,run_results\2020-04-17T15.46.10.418.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",89.12077903747559,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,91.384841601
259,run_results\2020-04-17T15.46.12.767.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.013393402099609375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3374834
260,run_results\2020-04-17T15.46.15.311.mat,1,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.17554092407226562,Optimal,false,0.0,0.0,lp,2.531475199
261,run_results\2020-04-17T15.46.22.368.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",4.370231628417969,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.042818
262,run_results\2020-04-17T15.46.24.644.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.09822654724121094,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2639267
263,run_results\2020-04-17T15.46.26.710.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.011407852172851562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0482492
264,run_results\2020-04-17T15.46.28.734.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.01140594482421875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0113231
265,run_results\2020-04-17T15.46.45.931.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",15.131973266601562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,17.1844588
266,run_results\2020-04-17T15.46.47.997.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.008914947509765625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0528337
267,run_results\2020-04-17T15.46.50.436.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.21376991271972656,UserObjLimit,false,0.09318626313339469,0.0,lp,2.4271423
268,run_results\2020-04-17T15.46.52.454.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.011409759521484375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.004785799
269,run_results\2020-04-17T15.48.55.567.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",120.01411437988281,UserLimit,false,NaN,0.09989639129084955,lp,123.0982906
270,run_results\2020-04-17T15.48.58.137.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.04364776611328125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.555157199
271,run_results\2020-04-17T15.49.00.553.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.13788795471191406,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.4026643
272,run_results\2020-04-17T15.49.02.642.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.012945175170898438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0745235
273,run_results\2020-04-17T15.49.04.643.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0074558258056640625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.988056901
274,run_results\2020-04-17T15.49.07.247.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.42110252380371094,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.5904877
275,run_results\2020-04-17T15.49.12.721.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",3.419872283935547,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,5.461742799
276,run_results\2020-04-17T15.49.14.981.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.14231491088867188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2482397
277,run_results\2020-04-17T15.49.16.979.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.008884429931640625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9834539
278,run_results\2020-04-17T15.49.19.297.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.13785362243652344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3063361
279,run_results\2020-04-17T15.49.21.362.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.027736663818359375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.052623999
280,run_results\2020-04-17T15.49.23.350.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.012897491455078125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.975628499
281,run_results\2020-04-17T15.49.25.429.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.025297164916992188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.061974101
