SampleNumber,ResultRelativePath,PredictedIndex,TargetIndexes,SolveTime,SolveStatus,IsInfeasible,ObjectiveValue,ObjectiveBound,TighteningApproach,TotalTime
410,run_results\2020-04-19T22.05.47.474.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.010946273803710938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.572795201
411,run_results\2020-04-19T22.05.49.099.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.005950927734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6072434
412,run_results\2020-04-19T22.05.50.840.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.059520721435546875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7264943
413,run_results\2020-04-19T22.05.53.762.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",1.1601428985595703,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.903190801
414,run_results\2020-04-19T22.05.55.373.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0059947967529296875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.598566699
415,run_results\2020-04-19T22.05.57.272.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.07737350463867188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.879495
416,run_results\2020-04-19T22.05.58.959.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.015340805053710938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6686516
417,run_results\2020-04-19T22.06.00.475.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0049285888671875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.499109
418,run_results\2020-04-19T22.06.08.220.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",5.477329254150391,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.728979599
419,run_results\2020-04-19T22.06.10.096.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.08779335021972656,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.863934
420,run_results\2020-04-19T22.06.11.639.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0044651031494140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.525534801
421,run_results\2020-04-19T22.06.20.969.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",7.203907012939453,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.3159113
422,run_results\2020-04-19T22.06.23.102.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.34670448303222656,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.119302501
423,run_results\2020-04-19T22.06.24.770.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0208740234375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.652895601
424,run_results\2020-04-19T22.06.26.600.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.008970260620117188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.814272299
425,run_results\2020-04-19T22.06.28.653.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.018392562866210938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0381865
426,run_results\2020-04-19T22.06.30.403.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.016826629638671875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7340282
427,run_results\2020-04-19T22.06.32.456.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.08780670166015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.037183199
428,run_results\2020-04-19T22.06.34.092.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.005950927734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6166033
429,run_results\2020-04-19T22.06.36.299.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.10713577270507812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1891271
430,run_results\2020-04-19T22.06.38.252.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.035717010498046875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9347053
431,run_results\2020-04-19T22.06.39.866.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0044231414794921875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.598910299
432,run_results\2020-04-19T22.07.00.655.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",18.32819938659668,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,20.773520301
433,run_results\2020-04-19T22.07.02.523.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.10164070129394531,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.853428399
434,run_results\2020-04-19T22.07.04.570.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.10465431213378906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0279612
435,run_results\2020-04-19T22.07.06.456.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.09919929504394531,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8709301
436,run_results\2020-04-19T22.07.09.473.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",1.238016128540039,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.99966
437,run_results\2020-04-19T22.07.12.488.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.9904747009277344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.9999356
438,run_results\2020-04-19T22.07.14.432.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.11259078979492188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9275551
439,run_results\2020-04-19T22.07.16.161.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.005950927734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7148622
440,run_results\2020-04-19T22.07.18.331.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.2911529541015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.155491901
441,run_results\2020-04-19T22.07.20.196.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.009939193725585938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.851441299
442,run_results\2020-04-19T22.07.22.286.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.07687950134277344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0762497
443,run_results\2020-04-19T22.07.24.012.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.007936477661132812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7089431
444,run_results\2020-04-19T22.07.43.355.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",17.11944580078125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,19.326857299
445,run_results\2020-04-19T22.07.45.622.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.4166412353515625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.251062
446,run_results\2020-04-19T22.07.47.529.mat,1,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.11107063293457031,Optimal,false,0.0,0.0,lp,1.890037301
447,run_results\2020-04-19T22.07.49.445.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.09770965576171875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.900213801
448,run_results\2020-04-19T22.07.52.893.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",1.838674545288086,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.432799801
449,run_results\2020-04-19T22.07.54.797.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2628803253173828,UserObjLimit,false,0.1,0.0,lp,1.8911401
450,run_results\2020-04-19T22.07.56.689.mat,6,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.12396430969238281,UserObjLimit,false,0.03118961636823075,0.0,lp,1.8773209
451,run_results\2020-04-19T22.07.58.650.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.34220314025878906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.940115401
452,run_results\2020-04-19T22.08.00.500.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.00743865966796875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8341769
453,run_results\2020-04-19T22.08.02.441.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.07687950134277344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9246998
454,run_results\2020-04-19T22.08.04.473.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.022319793701171875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0142414
455,run_results\2020-04-19T22.08.06.503.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.07980918884277344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0132298
456,run_results\2020-04-19T22.08.08.253.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0054569244384765625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7228137
457,run_results\2020-04-19T22.08.10.677.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.3362884521484375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.409457201
458,run_results\2020-04-19T22.08.13.125.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.29958343505859375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.430267299
459,run_results\2020-04-19T22.08.15.307.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.009418487548828125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1675471
460,run_results\2020-04-19T22.08.17.243.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.007936477661132812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9201498
461,run_results\2020-04-19T22.08.19.219.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.06299400329589844,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9586473
462,run_results\2020-04-19T22.08.20.911.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.013843536376953125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.674992301
463,run_results\2020-04-19T22.08.22.927.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.08580780029296875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0009386
464,run_results\2020-04-19T22.08.24.737.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.007936477661132812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.796781001
465,run_results\2020-04-19T22.08.27.045.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.4637737274169922,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.291480699
466,run_results\2020-04-19T22.08.28.865.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.007970809936523438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.806359501
467,run_results\2020-04-19T22.08.30.920.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.11755180358886719,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.040252499
468,run_results\2020-04-19T22.08.32.646.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.027273178100585938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.705083801
469,run_results\2020-04-19T22.08.34.763.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.3500232696533203,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.101461101
470,run_results\2020-04-19T22.08.36.409.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.026288986206054688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6272894
471,run_results\2020-04-19T22.08.40.595.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",2.023679733276367,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,4.1713241
472,run_results\2020-04-19T22.08.43.316.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9825515747070312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.708764501
473,run_results\2020-04-19T22.08.45.188.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.008928298950195312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.856479099
474,run_results\2020-04-19T22.08.46.672.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00449371337890625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.469201999
475,run_results\2020-04-19T22.08.48.679.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.11660194396972656,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9922643
476,run_results\2020-04-19T22.08.50.356.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.006404876708984375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6615816
477,run_results\2020-04-19T22.08.51.971.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0049591064453125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.601087401
478,run_results\2020-04-19T22.08.53.675.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.0054264068603515625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6909404
479,run_results\2020-04-19T22.08.55.567.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.24498939514160156,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8777743
480,run_results\2020-04-19T22.09.07.426.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",9.876850128173828,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,11.843625399
481,run_results\2020-04-19T22.09.09.016.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0049591064453125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.577307
482,run_results\2020-04-19T22.09.10.772.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.008962631225585938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7411899
483,run_results\2020-04-19T22.09.12.350.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0049610137939453125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5623902
484,run_results\2020-04-19T22.09.14.465.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.21621322631835938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1018197
485,run_results\2020-04-19T22.09.16.403.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.06891822814941406,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9228524
486,run_results\2020-04-19T22.09.18.326.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.0093841552734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9081769
487,run_results\2020-04-19T22.09.20.578.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.247467041015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.239281301
488,run_results\2020-04-19T22.09.23.837.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.3620147705078125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.2455058
489,run_results\2020-04-19T22.09.26.299.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6363677978515625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.445869999
490,run_results\2020-04-19T22.09.27.835.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0035076141357421875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.518782701
491,run_results\2020-04-19T22.09.31.738.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",2.040006637573242,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.887710601
492,run_results\2020-04-19T22.09.33.739.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.11457633972167969,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.988834101
493,run_results\2020-04-19T22.09.35.449.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.05005645751953125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6948189
494,run_results\2020-04-19T22.09.37.264.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.009920120239257812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.802676401
495,run_results\2020-04-19T22.09.39.149.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.005950927734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.871771199
496,run_results\2020-04-19T22.09.41.208.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.17310333251953125,UserObjLimit,false,0.012688896786797953,0.0,lp,2.036659901
497,run_results\2020-04-19T22.09.43.180.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.07287979125976562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9554893
498,run_results\2020-04-19T22.09.45.536.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.4999675750732422,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.338711299
499,run_results\2020-04-19T22.09.47.752.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.3496837615966797,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.201919501
500,run_results\2020-04-19T22.09.49.829.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.07191848754882812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0641436
501,run_results\2020-04-19T22.09.51.900.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.010410308837890625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0555977
502,run_results\2020-04-19T22.09.53.791.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.008434295654296875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8748218
503,run_results\2020-04-19T22.09.55.530.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.04807090759277344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.723720701
504,run_results\2020-04-19T22.09.57.247.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.008432388305664062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7013126
505,run_results\2020-04-19T22.09.58.770.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00395965576171875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.510104299
506,run_results\2020-04-19T22.10.00.635.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.07539176940917969,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.849416301
507,run_results\2020-04-19T22.10.02.235.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00446319580078125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.587649101
508,run_results\2020-04-19T22.10.04.482.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.4121742248535156,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2326947
509,run_results\2020-04-19T22.10.06.463.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.24702072143554688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.968492499
510,run_results\2020-04-19T22.10.08.534.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.033687591552734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0544012
511,run_results\2020-04-19T22.10.10.450.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.057525634765625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8989173
512,run_results\2020-04-19T22.10.13.597.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",1.5053596496582031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.1318107
513,run_results\2020-04-19T22.10.15.264.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.0059642791748046875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.654544501
514,run_results\2020-04-19T22.10.17.045.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.009920120239257812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.767256901
515,run_results\2020-04-19T22.10.18.888.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.011888504028320312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8258659
516,run_results\2020-04-19T22.10.20.811.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.08084869384765625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9044459
517,run_results\2020-04-19T22.10.22.707.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.029266357421875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.883519201
518,run_results\2020-04-19T22.10.24.648.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.017389297485351562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9269277
519,run_results\2020-04-19T22.10.26.538.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.028314590454101562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.875877399
520,run_results\2020-04-19T22.10.28.932.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.020830154418945312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.376357299
521,run_results\2020-04-19T22.10.31.184.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.3139686584472656,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2324706
522,run_results\2020-04-19T22.10.32.948.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.05108642578125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.742151699
523,run_results\2020-04-19T22.10.35.229.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.4716968536376953,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2666184
524,run_results\2020-04-19T22.10.36.913.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.015872955322265625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.667718201
525,run_results\2020-04-19T22.10.39.134.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.037200927734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.201885499
526,run_results\2020-04-19T22.10.41.035.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.011409759521484375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8830915
527,run_results\2020-04-19T22.10.42.845.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.02281951904296875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7951241
528,run_results\2020-04-19T22.10.45.342.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.456817626953125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.482649001
529,run_results\2020-04-19T22.10.47.892.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.6224479675292969,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.537964001
530,run_results\2020-04-19T22.10.49.492.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.005992889404296875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5875486
531,run_results\2020-04-19T22.10.52.043.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6304187774658203,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.5319576
532,run_results\2020-04-19T22.10.53.890.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.079925537109375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.831908299
533,run_results\2020-04-19T22.10.56.600.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.8610553741455078,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.6947639
534,run_results\2020-04-19T22.10.58.572.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.009885787963867188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9575969
535,run_results\2020-04-19T22.11.00.296.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.0074443817138671875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7090869
536,run_results\2020-04-19T22.11.02.154.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.041168212890625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8420284
537,run_results\2020-04-19T22.11.03.842.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.057041168212890625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.668096099
538,run_results\2020-04-19T22.11.05.384.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0058078765869140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5275373
539,run_results\2020-04-19T22.11.09.519.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",2.2399368286132812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,4.119104399
540,run_results\2020-04-19T22.11.11.392.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.0902557373046875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.861056001
541,run_results\2020-04-19T22.11.13.204.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.026330947875976562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7953339
542,run_results\2020-04-19T22.11.14.891.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.0074405670166015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.672322
543,run_results\2020-04-19T22.12.22.294.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",65.53204154968262,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,67.3877966
544,run_results\2020-04-19T22.12.24.279.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.27031898498535156,UserObjLimit,false,0.07480881499286797,0.0,lp,1.9714201
545,run_results\2020-04-19T22.12.25.981.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.007930755615234375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.684306199
546,run_results\2020-04-19T22.12.28.023.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.09622573852539062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.025358999
547,run_results\2020-04-19T22.12.29.758.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.008398056030273438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7197879
548,run_results\2020-04-19T22.12.31.363.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.05454063415527344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5904703
549,run_results\2020-04-19T22.12.33.102.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.022319793701171875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7251106
550,run_results\2020-04-19T22.12.35.036.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.007427215576171875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.914412601
